bath,balcony,price,total_sqft_float,bhk,price_per_sqft
2.0,2.0,47.0,1275.0,2,3686.274509803922
1.0,2.0,36.5,705.0,1,5177.304964539007
3.0,2.0,95.0,1758.0,3,5403.86803185438
4.0,1.5843757375501535,170.0,2700.0,5,6296.2962962962965
2.0,2.0,52.0,1200.0,2,4333.333333333333
2.0,2.0,51.0,1145.0,2,4454.14847161572
2.0,2.0,56.81,1196.0,2,4750.0
2.0,2.0,49.75,1215.0,3,4094.650205761317
3.0,1.0,42.2,1215.0,3,3473.251028806584
2.0,2.0,68.0,1130.0,2,6017.699115044248
2.0,1.0,55.0,1075.0,2,5116.279069767442
1.0,1.0,30.0,750.0,1,4000.0
4.0,1.0,75.0,2000.0,4,3750.0
3.0,0.0,90.0,2000.0,4,4500.0
6.0,0.0,92.0,2100.0,6,4380.952380952381
3.0,2.0,120.0,2159.0,3,5558.12876331635
3.0,2.0,120.0,2159.0,3,5558.12876331635
3.0,0.0,115.0,2200.0,4,5227.272727272727
2.0,2.0,30.0,770.0,2,3896.103896103896
2.0,3.0,36.0,910.0,2,3956.043956043956
2.0,1.0,38.0,946.0,2,4016.913319238901
3.0,1.0,80.0,1200.0,3,6666.666666666667
2.0,3.0,61.0,1100.0,2,5545.454545454545
5.0,1.0,85.0,2400.0,4,3541.6666666666665
2.0,2.0,300.0,1030.0,2,29126.21359223301
2.0,1.0,45.0,1000.0,2,4500.0
2.0,1.0,67.0,1246.0,2,5377.2070626003215
2.0,1.0,67.3,1246.0,2,5401.284109149277
2.0,1.0,64.5,1246.0,2,5176.565008025682
2.0,1.0,64.5,1246.0,2,5176.565008025682
2.0,1.0,67.0,1238.0,2,5411.954765751211
2.0,1.0,75.0,1404.0,2,5341.880341880342
2.0,1.0,65.0,1246.0,2,5216.69341894061
2.0,1.0,67.0,1238.0,2,5411.954765751211
2.0,1.0,67.4,1246.0,2,5409.309791332264
2.0,1.0,67.4,1259.0,2,5353.455123113583
2.0,1.0,67.4,1246.0,2,5409.309791332264
2.0,1.0,65.4,1246.0,2,5248.796147672553
2.0,1.0,67.32,1238.0,2,5437.802907915992
2.0,1.0,67.4,1246.0,2,5409.309791332264
2.0,1.0,67.3,1246.0,2,5401.284109149277
2.0,1.0,67.48,1259.0,2,5359.809372517871
2.0,1.0,75.0,1404.0,2,5341.880341880342
2.0,1.0,67.0,1246.0,2,5377.2070626003215
2.0,1.0,72.0,1404.0,2,5128.205128205128
2.0,1.0,67.5,1246.0,2,5417.335473515249
2.0,1.0,67.5,1246.0,2,5417.335473515249
2.0,1.0,65.0,1246.0,2,5216.69341894061
2.0,1.0,67.4,1246.0,2,5409.309791332264
3.0,1.0,84.0,1650.0,3,5090.909090909091
3.0,2.0,85.0,1650.0,3,5151.515151515152
3.0,2.0,85.5,1650.0,3,5181.818181818182
3.0,1.0,85.0,1650.0,3,5151.515151515152
3.0,2.0,85.5,1650.0,3,5181.818181818182
3.0,2.0,85.0,1648.0,3,5157.766990291262
2.0,1.0,160.0,1600.0,2,10000.0
4.0,3.0,130.0,3000.0,8,4333.333333333333
3.0,2.0,350.0,2214.0,3,15808.491418247515
2.0,2.0,33.0,1070.0,2,3084.11214953271
2.0,2.0,33.15,1070.0,2,3098.1308411214955
2.0,3.0,33.99,1067.0,2,3185.5670103092784
2.0,2.0,32.99,1070.0,2,3083.177570093458
2.0,2.0,33.43,1070.0,2,3124.299065420561
2.0,1.0,75.0,1100.0,2,6818.181818181818
5.0,2.0,100.0,3000.0,4,3333.3333333333335
1.0,1.0,26.0,812.0,1,3201.9704433497536
1.0,0.0,26.0,812.0,1,3201.9704433497536
2.0,1.0,160.0,1200.0,2,13333.333333333334
2.0,1.0,68.0,925.0,2,7351.351351351352
3.0,2.0,98.0,1677.0,3,5843.768634466309
1.0,1.0,50.0,950.0,1,5263.1578947368425
1.0,1.0,45.0,825.0,1,5454.545454545455
1.0,1.0,55.0,905.0,1,6077.348066298343
1.0,0.0,32.79,630.5,1,5200.634417129262
1.0,0.0,34.385,709.0,1,4849.788434414669
1.0,1.0,35.0,624.0,1,5608.974358974359
1.0,0.0,34.735,709.0,1,4899.153737658674
1.0,1.0,44.9,825.0,1,5442.424242424242
1.0,1.0,29.44,530.0,1,5554.7169811320755
1.0,1.0,50.0,905.0,1,5524.861878453039
1.0,0.0,32.15,630.5,1,5099.127676447264
1.0,1.0,52.0,905.0,1,5745.85635359116
1.0,1.0,51.0,750.0,1,6800.0
1.0,1.0,62.0,905.0,1,6850.828729281768
1.0,1.0,40.0,605.0,1,6611.570247933884
1.0,1.0,60.0,905.0,1,6629.834254143647
1.0,1.0,57.6,840.0,1,6857.142857142857
1.0,1.0,29.0,524.0,1,5534.3511450381675
1.0,1.0,57.0,840.0,1,6785.714285714285
1.0,1.0,59.0,877.0,1,6727.480045610034
2.0,1.0,51.91,1116.0,2,4651.433691756272
2.0,2.0,47.6,1225.0,2,3885.714285714286
2.0,1.0,53.0,1075.0,2,4930.232558139535
2.0,2.0,75.0,1280.0,2,5859.375
2.0,1.0,58.0,1173.0,2,4944.58653026428
2.0,1.0,48.5,1040.0,2,4663.461538461538
2.0,1.0,70.0,1150.0,2,6086.95652173913
2.0,1.0,56.0,1140.0,2,4912.2807017543855
2.0,2.0,35.0,805.0,2,4347.826086956522
2.0,3.0,59.95,1155.0,2,5190.476190476191
2.0,1.0,83.0,1447.0,2,5736.005528680028
2.0,3.0,51.91,1116.0,2,4651.433691756272
2.0,1.0,79.5,1495.0,2,5317.725752508361
2.0,1.0,62.0,1113.0,2,5570.530098831986
2.0,1.0,45.84,1200.0,2,3820.0
2.0,3.0,57.0,1190.0,2,4789.915966386555
2.0,1.0,75.0,1280.0,2,5859.375
2.0,1.0,71.0,1330.0,2,5338.345864661655
2.0,1.0,71.0,1192.0,2,5956.375838926175
2.0,1.0,61.3,1277.0,2,4800.313234142522
2.0,2.0,62.0,1125.0,2,5511.111111111111
2.0,2.0,58.0,1205.0,2,4813.278008298756
2.0,1.0,90.0,1485.0,2,6060.606060606061
2.0,1.0,60.0,1155.0,2,5194.805194805195
2.0,3.0,65.0,1215.0,2,5349.794238683127
2.0,2.0,49.5,1260.0,2,3928.5714285714284
2.0,1.0,71.0,1170.0,2,6068.376068376068
2.0,2.0,67.0,1190.0,2,5630.252100840336
2.0,1.0,48.0,1102.0,2,4355.716878402904
2.0,1.0,35.0,735.0,2,4761.9047619047615
2.0,2.0,52.0,1280.0,2,4062.5
2.0,1.0,46.13,1200.0,2,3844.1666666666665
2.0,0.0,55.0,1150.0,2,4782.608695652174
2.0,2.0,55.9,1285.0,2,4350.194552529183
2.0,2.0,79.5,1495.0,2,5317.725752508361
2.0,1.0,66.48,1216.0,2,5467.105263157895
2.0,1.0,60.0,1173.0,2,5115.089514066496
2.0,1.0,75.0,1269.0,2,5910.16548463357
2.0,1.0,45.84,1200.0,2,3820.0
2.0,1.0,70.0,1195.0,2,5857.740585774059
2.0,2.0,72.0,1250.0,2,5760.0
2.0,1.0,77.0,1340.0,2,5746.268656716418
2.0,3.0,79.5,1320.0,2,6022.727272727273
2.0,3.0,67.0,1415.0,2,4734.982332155477
2.0,1.0,41.36,1105.0,2,3742.9864253393666
2.0,1.0,45.0,1200.0,2,3750.0
2.0,2.0,84.5,1405.0,2,6014.234875444839
2.0,1.0,45.0,1200.0,2,3750.0
2.0,1.0,45.0,1200.0,2,3750.0
2.0,1.0,41.49,1109.0,2,3741.2082957619477
2.0,1.0,62.0,1215.0,2,5102.880658436214
2.0,1.0,80.0,1400.0,2,5714.285714285715
2.0,2.0,59.0,1230.0,2,4796.747967479675
2.0,1.0,69.06,1216.0,2,5679.276315789473
2.0,1.0,75.0,1216.0,2,6167.763157894737
2.0,3.0,78.0,1355.0,2,5756.457564575646
2.0,3.0,77.0,1255.0,2,6135.4581673306775
2.0,1.0,73.0,1216.0,2,6003.289473684211
2.0,2.0,45.0,1140.0,2,3947.3684210526317
2.0,2.0,60.0,1190.0,2,5042.016806722689
2.0,2.0,55.0,1312.0,2,4192.073170731707
2.0,1.0,51.91,1116.0,2,4651.433691756272
2.0,2.0,53.49,1227.0,2,4359.413202933985
2.0,2.0,47.0,1235.0,2,3805.668016194332
2.0,1.0,57.0,1085.0,2,5253.4562211981565
2.0,2.0,65.0,1301.0,2,4996.156802459646
2.0,2.0,55.0,1155.0,2,4761.9047619047615
3.0,3.0,76.0,1355.0,2,5608.856088560886
2.0,1.0,75.0,1216.0,2,6167.763157894737
2.0,2.0,65.0,1242.0,2,5233.494363929147
2.0,2.0,46.13,1200.0,2,3844.1666666666665
2.0,1.0,46.13,1200.0,2,3844.1666666666665
2.0,3.0,73.0,1355.0,2,5387.453874538745
2.0,1.0,37.0,982.0,2,3767.8207739307536
2.0,1.0,42.0,1118.0,2,3756.7084078711987
2.0,1.0,69.0,1216.0,2,5674.3421052631575
2.0,1.0,75.0,1216.0,2,6167.763157894737
2.0,2.0,45.0,1125.0,2,4000.0
2.0,2.0,70.0,1180.0,2,5932.203389830508
2.0,2.0,69.0,1280.0,2,5390.625
2.0,3.0,55.0,1186.0,2,4637.43676222597
2.0,1.0,67.0,1216.0,2,5509.868421052632
2.0,2.0,55.0,1150.0,2,4782.608695652174
2.0,3.0,78.5,1295.0,2,6061.776061776061
2.0,1.0,45.0,1200.0,2,3750.0
2.0,1.0,75.0,1216.0,2,6167.763157894737
2.0,1.0,55.0,1115.0,2,4932.735426008969
2.0,1.0,42.79,1074.0,2,3984.171322160149
2.0,2.0,52.0,1100.0,2,4727.272727272727
2.0,1.0,50.0,1197.0,2,4177.109440267335
2.0,1.0,62.0,1141.0,2,5433.829973707274
3.0,3.0,88.0,1495.0,2,5886.28762541806
2.0,2.0,50.0,1140.0,2,4385.964912280701
2.0,1.0,75.0,1216.0,2,6167.763157894737
2.0,2.0,70.0,1227.0,2,5704.9714751426245
2.0,1.5843757375501535,73.0,1256.0,2,5812.101910828025
2.0,1.0,62.38,1195.0,2,5220.083682008368
2.0,2.0,78.0,1300.0,2,6000.0
2.0,2.0,70.0,1240.0,2,5645.1612903225805
2.0,1.0,72.5,1216.0,2,5962.171052631579
2.0,2.0,45.0,1020.0,2,4411.764705882353
2.0,2.0,58.0,1205.0,2,4813.278008298756
2.0,2.0,44.0,1030.0,2,4271.844660194175
2.0,1.0,64.0,1190.0,2,5378.151260504202
2.0,1.0,61.36,1195.0,2,5134.728033472803
2.0,2.0,65.0,1100.0,2,5909.090909090909
2.0,1.0,46.5,1100.0,2,4227.272727272727
2.0,1.0,73.0,1216.0,2,6003.289473684211
2.0,2.0,58.0,1135.0,2,5110.132158590309
2.0,2.0,56.0,1185.0,2,4725.738396624472
2.0,1.0,45.0,1015.0,2,4433.4975369458125
2.0,3.0,59.0,1190.0,2,4957.983193277311
2.0,1.0,67.0,1160.0,2,5775.862068965517
2.0,1.0,66.88,1216.0,2,5500.0
2.0,1.0,58.0,1012.0,2,5731.225296442688
2.0,1.0,57.0,1059.0,2,5382.43626062323
2.0,3.0,51.91,1116.0,2,4651.433691756272
2.0,1.0,51.91,1115.0,2,4655.605381165919
2.0,1.0,77.0,1277.0,2,6029.757243539546
2.0,1.0,59.76,1245.0,2,4800.0
2.0,1.0,42.8,1074.0,2,3985.102420856611
2.0,1.0,46.13,1200.0,2,3844.1666666666665
2.0,1.0,45.84,1200.0,2,3820.0
2.0,1.0,56.0,1170.0,2,4786.324786324786
2.0,1.0,72.0,1390.0,2,5179.856115107914
2.0,1.0,70.0,1190.0,2,5882.35294117647
2.0,3.0,51.91,1116.0,2,4651.433691756272
2.0,2.0,56.0,1370.0,2,4087.5912408759123
2.0,3.0,43.0,1050.0,2,4095.2380952380954
2.0,1.0,72.0,1216.0,2,5921.0526315789475
2.0,1.0,55.0,1158.0,2,4749.568221070812
2.0,3.0,55.0,1315.0,2,4182.509505703422
2.0,1.0,42.52,1063.0,2,4000.0
2.0,1.0,76.01,1346.0,2,5647.102526002973
2.0,1.0,69.5,1276.0,2,5446.7084639498435
2.0,2.0,52.0,1317.0,2,3948.3675018982535
2.0,1.0,55.0,1220.0,2,4508.196721311476
2.0,3.0,48.76,1116.0,2,4369.1756272401435
2.0,3.0,55.0,1140.0,2,4824.561403508772
2.0,1.0,64.5,1295.0,2,4980.694980694981
2.0,3.0,70.0,1200.0,2,5833.333333333333
2.0,3.0,56.0,1015.0,2,5517.241379310345
2.0,1.0,75.0,1216.0,2,6167.763157894737
2.0,2.0,75.0,1224.0,2,6127.450980392156
2.0,1.0,35.0,925.0,2,3783.7837837837837
2.0,2.0,50.0,1175.0,2,4255.31914893617
2.0,2.0,69.5,1315.0,2,5285.171102661597
2.0,3.0,85.0,1362.0,2,6240.822320117474
2.0,0.0,38.19,955.0,2,3998.952879581152
2.0,1.0,78.0,1495.0,2,5217.391304347826
2.0,2.0,52.0,1270.0,2,4094.488188976378
3.0,2.0,81.0,1610.0,3,5031.055900621118
3.0,2.0,91.0,2010.0,3,4527.363184079602
3.0,2.0,101.0,1768.0,3,5712.669683257918
3.0,1.5843757375501535,100.0,1790.0,3,5586.592178770949
3.0,3.0,100.0,1720.0,3,5813.953488372093
4.0,2.0,91.0,1640.0,3,5548.780487804878
4.0,2.0,126.0,2280.0,3,5526.315789473684
3.0,2.0,130.0,1897.0,3,6852.925672113864
2.0,1.0,125.0,2225.0,3,5617.9775280898875
2.0,2.0,72.0,1560.0,3,4615.384615384615
3.0,2.0,94.79,1697.0,3,5585.739540365351
3.0,2.0,115.0,1700.0,3,6764.705882352941
3.0,2.0,162.0,2842.0,3,5700.2111189303305
2.0,2.0,60.81,1403.0,3,4334.283677833215
3.0,2.0,65.0,1485.0,3,4377.104377104377
2.0,1.0,78.0,1405.0,3,5551.601423487545
3.0,3.0,115.0,2225.0,3,5168.539325842697
3.0,1.0,72.0,1541.0,3,4672.290720311486
3.0,3.0,89.0,1626.0,3,5473.554735547355
3.0,2.0,88.0,1585.0,3,5552.05047318612
3.0,2.0,68.5,1200.0,3,5708.333333333333
3.0,2.0,108.0,1697.0,3,6364.172068355922
3.0,3.0,92.0,2010.0,3,4577.114427860696
2.0,2.0,85.0,1635.0,3,5198.7767584097855
3.0,2.0,56.2,1200.0,3,4683.333333333333
3.0,2.0,90.0,1870.0,3,4812.834224598931
3.0,1.5843757375501535,110.0,1800.0,3,6111.111111111111
3.0,2.0,103.0,1562.0,3,6594.110115236876
4.0,1.0,128.0,2321.0,3,5514.864282636794
3.0,2.0,200.0,3010.0,3,6644.518272425249
3.0,1.0,71.8,1500.0,3,4786.666666666667
3.0,2.0,115.0,1697.0,3,6776.664702416028
3.0,2.0,79.0,1545.0,3,5113.26860841424
2.0,3.0,79.0,1738.0,3,4545.454545454545
3.0,1.0,61.96,1200.0,3,5163.333333333333
2.0,2.0,57.0,1345.0,3,4237.918215613383
2.0,2.0,64.0,1440.0,3,4444.444444444444
3.0,2.0,95.0,1700.0,3,5588.235294117647
5.0,2.0,175.0,2700.0,3,6481.481481481482
3.0,2.0,122.0,1778.0,3,6861.6422947131605
3.0,3.0,100.0,1745.0,3,5730.659025787965
3.0,2.0,125.0,1862.0,3,6713.211600429646
3.0,1.0,113.0,1655.0,3,6827.794561933535
3.0,2.0,82.0,1600.0,3,5125.0
3.0,2.0,57.15,1200.0,3,4762.5
2.0,1.5843757375501535,67.0,1495.0,3,4481.605351170569
3.0,1.0,68.4,1200.0,3,5700.000000000001
3.0,1.0,56.0,1200.0,3,4666.666666666667
3.0,2.0,128.0,2173.0,3,5890.473999079613
4.0,2.0,190.0,2901.0,3,6549.465701482248
3.0,3.0,101.0,1755.0,3,5754.985754985755
3.0,1.0,149.0,2225.0,3,6696.6292134831465
3.0,2.0,56.58,1200.0,3,4715.0
4.0,2.0,130.0,2023.0,3,6426.099851705388
4.0,2.0,118.0,2134.0,3,5529.522024367385
2.0,2.0,62.0,1458.0,3,4252.400548696845
4.0,0.0,80.0,1808.0,3,4424.778761061947
2.0,3.0,70.0,1537.0,3,4554.326610279766
3.0,3.0,85.0,1806.0,3,4706.5337763012185
3.0,1.5843757375501535,90.0,1452.0,3,6198.347107438017
3.0,2.0,69.0,1600.0,3,4312.5
3.0,2.0,104.0,1991.0,3,5223.505775991964
3.0,2.0,97.0,1655.0,3,5861.027190332326
3.0,1.0,67.77,1200.0,3,5647.5
3.0,2.0,90.0,1870.0,3,4812.834224598931
4.0,2.0,208.0,3450.0,3,6028.985507246377
3.0,2.0,125.0,1836.0,3,6808.278867102396
3.0,1.0,200.0,3596.0,3,5561.735261401557
2.0,3.0,65.0,1275.0,3,5098.0392156862745
3.0,1.0,103.0,1564.0,3,6585.677749360614
3.0,1.0,84.0,1585.0,3,5299.6845425867505
3.0,1.0,56.0,1200.0,3,4666.666666666667
3.0,2.0,90.0,1558.0,3,5776.636713735558
3.0,3.0,88.0,1570.0,3,5605.095541401274
4.0,2.0,115.0,2025.0,3,5679.0123456790125
3.0,0.0,69.1,1600.0,3,4318.749999999999
3.0,3.0,98.97,1720.0,3,5754.069767441861
3.0,2.0,95.0,1600.0,3,5937.5
3.0,1.0,108.0,1655.0,3,6525.679758308157
3.0,2.0,95.0,1740.0,3,5459.770114942528
3.0,1.0,56.72,1200.0,3,4726.666666666667
3.0,1.0,78.57,1500.0,3,5237.999999999999
3.0,3.0,85.0,1626.0,3,5227.552275522755
2.0,2.0,65.0,1270.0,3,5118.110236220473
3.0,3.0,75.0,1530.0,3,4901.9607843137255
3.0,1.5843757375501535,145.0,2247.0,3,6453.048509123276
3.0,2.0,139.0,2140.0,3,6495.327102803738
3.0,3.0,73.0,1530.0,3,4771.24183006536
2.0,1.5843757375501535,70.0,1495.0,3,4682.274247491639
3.0,2.0,85.0,1431.0,3,5939.902166317261
3.0,2.0,110.0,1655.0,3,6646.525679758308
3.0,2.0,106.0,1725.0,3,6144.927536231884
3.0,2.0,107.0,1639.0,3,6528.370957901159
3.0,2.0,113.0,1820.0,3,6208.791208791209
3.0,3.0,98.0,1990.0,3,4924.62311557789
3.0,1.0,58.0,1345.0,3,4312.267657992565
4.0,2.0,125.0,2280.0,3,5482.456140350877
3.0,0.0,92.63,1639.5,3,5649.893260140287
2.0,3.0,62.15,1436.0,3,4327.994428969359
2.0,1.0,71.81,1496.0,3,4800.133689839572
3.0,1.0,74.0,1396.0,3,5300.859598853868
3.0,0.0,96.9,1615.0,3,6000.0
4.0,1.0,157.0,2321.0,3,6764.325721671693
3.0,2.0,113.0,1655.0,3,6827.794561933535
3.0,3.0,85.0,1740.0,3,4885.057471264367
3.0,2.0,67.75,1200.0,3,5645.833333333333
3.0,1.0,110.0,1660.0,3,6626.506024096386
3.0,1.0,103.0,1564.0,3,6585.677749360614
3.0,1.0,71.0,1500.0,3,4733.333333333333
3.0,2.0,107.0,1639.0,3,6528.370957901159
4.0,1.0,230.0,3252.0,4,7072.570725707257
4.0,3.0,700.0,11890.0,4,5887.300252312868
4.0,3.0,315.0,4144.0,4,7601.351351351352
3.0,2.0,163.0,2268.0,4,7186.94885361552
4.0,3.0,155.0,2500.0,4,6200.0
3.0,0.0,146.0,2268.0,4,6437.389770723104
5.0,3.0,210.0,3537.0,4,5937.234944868533
5.0,2.0,160.0,2830.0,4,5653.7102473498235
5.0,3.0,270.0,3445.0,4,7837.44557329463
4.0,3.0,147.0,2400.0,4,6125.0
4.0,3.0,198.0,2928.0,4,6762.295081967213
5.0,1.0,204.0,2882.0,4,7078.417765440666
3.0,3.0,125.0,2155.0,4,5800.46403712297
4.0,3.0,224.0,3200.0,4,7000.0
5.0,2.0,250.0,3425.0,4,7299.270072992701
6.0,3.0,300.0,4003.0,4,7494.379215588308
5.0,3.0,190.0,2830.0,4,6713.780918727915
4.0,1.0,143.0,2400.0,4,5958.333333333333
3.0,2.0,198.0,2990.0,4,6622.0735785953175
4.0,3.0,225.0,2900.0,4,7758.620689655172
5.0,1.5843757375501535,234.0,2956.0,4,7916.102841677944
5.0,3.0,265.0,3940.0,4,6725.888324873096
4.0,3.0,161.0,2830.0,4,5689.04593639576
3.0,2.0,149.0,2135.0,4,6978.922716627635
2.0,3.0,188.0,3075.0,4,6113.821138211382
4.0,1.5843757375501535,410.0,6000.0,4,6833.333333333333
4.0,0.0,218.0,3565.0,4,6115.007012622721
5.0,3.0,253.0,3410.0,4,7419.354838709677
4.0,1.5843757375501535,330.0,4500.0,4,7333.333333333333
4.0,2.0,247.0,3453.0,4,7153.200115841298
5.0,1.0,200.0,2882.0,4,6939.625260235947
4.0,1.5843757375501535,145.0,2444.0,4,5932.896890343699
5.0,0.0,250.0,3227.0,5,7747.133560582584
5.0,1.0,331.0,4144.0,5,7987.451737451737
2.0,2.0,71.05,1225.0,2,5800.0
2.0,1.0,58.0,1300.0,2,4461.538461538462
3.0,2.0,77.0,1745.0,3,4412.607449856733
2.0,2.0,98.0,1500.0,3,6533.333333333333
1.0,1.0,75.0,735.0,1,10204.081632653062
2.0,1.0,75.0,1125.0,2,6666.666666666667
3.0,2.0,155.0,1655.0,3,9365.558912386707
4.0,2.0,400.0,1524.0,3,26246.719160104985
2.0,1.0,40.1,1015.0,2,3950.7389162561576
2.0,3.0,48.0,1350.0,3,3555.5555555555557
2.0,2.0,55.0,1080.0,2,5092.592592592592
2.0,3.0,78.0,1400.0,2,5571.428571428572
2.0,2.0,60.0,1100.0,2,5454.545454545455
2.0,2.0,55.0,1103.0,2,4986.400725294651
2.0,2.0,50.0,1000.0,2,5000.0
2.0,3.0,105.0,1464.0,3,7172.131147540984
3.0,3.0,73.5,1330.0,3,5526.315789473684
2.0,1.0,72.0,1365.0,3,5274.725274725275
1.0,1.0,38.4,654.0,1,5871.559633027523
1.0,1.0,37.0,654.0,1,5657.492354740061
1.0,1.0,36.25,654.0,1,5542.813455657492
1.0,1.0,38.0,654.0,1,5810.397553516819
1.0,1.0,35.0,697.0,1,5021.520803443329
1.0,1.0,36.23,682.0,1,5312.316715542522
1.0,1.0,38.0,700.0,1,5428.571428571428
1.0,0.0,42.535,827.5,1,5140.181268882176
1.0,1.0,33.0,602.0,1,5481.72757475083
2.0,1.0,30.0,602.0,1,4983.388704318937
2.0,1.0,55.55,1350.0,2,4114.814814814815
2.0,1.0,45.0,1035.0,2,4347.826086956522
2.0,0.0,48.13,1132.5,2,4249.889624724062
2.0,1.0,62.5,1170.0,2,5341.880341880342
2.0,2.0,55.0,1120.0,2,4910.714285714285
2.0,1.0,51.5,1075.0,2,4790.697674418605
2.0,1.5843757375501535,40.0,890.0,2,4494.38202247191
2.0,3.0,65.0,1300.0,2,5000.0
2.0,2.0,48.0,915.0,2,5245.901639344263
2.0,2.0,57.0,1326.0,2,4298.6425339366515
2.0,2.0,52.71,1226.0,2,4299.347471451876
2.0,1.0,52.58,1033.0,2,5090.0290416263315
2.0,2.0,65.31,1390.0,2,4698.561151079137
2.0,1.0,48.86,1040.0,2,4698.076923076923
2.0,1.0,54.0,1200.0,2,4500.0
2.0,2.0,75.0,1322.0,2,5673.2223903177
2.0,1.0,60.0,1100.0,2,5454.545454545455
2.0,2.0,59.2,1260.0,2,4698.412698412699
2.0,0.0,52.0,1102.0,2,4718.693284936479
2.0,3.0,65.0,1519.0,2,4279.131007241606
2.0,1.0,45.0,1050.0,2,4285.714285714285
2.0,2.0,56.0,1285.0,2,4357.976653696498
2.0,2.0,43.0,845.0,2,5088.757396449704
2.0,1.0,56.0,1180.0,2,4745.762711864407
2.0,3.0,75.0,1315.0,2,5703.42205323194
2.0,2.0,70.21,1390.0,2,5051.079136690647
2.0,2.0,55.0,1200.0,2,4583.333333333333
2.0,2.0,60.0,1115.0,2,5381.165919282511
2.0,1.0,72.0,1633.0,2,4409.0630740967545
2.0,2.0,82.0,1445.0,2,5674.740484429066
2.0,2.0,62.0,1225.0,2,5061.224489795918
2.0,1.0,52.59,1023.0,2,5140.762463343109
2.0,1.0,69.97,1304.0,2,5365.79754601227
2.0,2.0,54.0,1250.0,2,4320.0
2.0,2.0,57.0,1270.0,2,4488.188976377953
2.0,2.0,69.23,1300.0,2,5325.384615384615
2.0,1.0,50.66,1140.0,2,4443.859649122807
2.0,2.0,60.0,1200.0,2,5000.0
2.0,0.0,53.105,1195.0,2,4443.933054393306
2.0,2.0,58.0,1408.0,2,4119.318181818182
2.0,2.0,58.0,1104.0,2,5253.623188405797
2.0,1.0,45.0,1045.0,2,4306.2200956937795
2.0,2.0,66.0,1362.0,2,4845.814977973569
2.0,1.0,55.0,1180.0,2,4661.016949152542
2.0,1.0,44.0,1025.0,2,4292.682926829269
2.0,3.0,75.0,1600.0,3,4687.5
3.0,2.0,95.0,1705.0,3,5571.847507331378
3.0,0.0,65.255,1450.0,3,4500.3448275862065
4.0,2.0,127.0,2195.0,3,5785.876993166287
3.0,2.0,95.0,1614.0,3,5885.9975216852545
3.0,2.0,82.0,1815.0,3,4517.906336088155
3.0,1.0,74.16,1705.0,3,4349.560117302053
3.0,1.0,105.0,1825.0,3,5753.424657534247
3.0,2.0,76.3,1517.0,3,5029.663810151615
2.0,2.0,65.0,1371.0,3,4741.064916119621
3.0,3.0,82.0,1712.0,3,4789.719626168225
3.0,1.0,55.0,1180.0,3,4661.016949152542
2.0,2.0,80.54,1400.0,3,5752.857142857143
2.0,2.0,64.5,1391.0,3,4636.951833213516
3.0,2.0,80.01,1465.0,3,5461.433447098977
3.0,3.0,80.86,1721.0,3,4698.4311446833235
3.0,2.0,83.0,1692.0,3,4905.437352245863
3.0,3.0,125.0,2145.0,3,5827.505827505827
3.0,2.0,108.0,1890.0,3,5714.285714285715
3.0,2.0,86.0,1556.0,3,5526.9922879177375
4.0,2.0,85.0,1610.0,3,5279.503105590062
3.0,1.0,108.0,1859.0,3,5809.575040344271
3.0,3.0,85.61,1711.0,3,5003.506721215664
3.0,2.0,95.0,1614.0,3,5885.9975216852545
3.0,2.0,90.0,1620.0,3,5555.555555555556
3.0,2.0,93.0,1614.0,3,5762.081784386617
3.0,3.0,93.0,1653.0,3,5626.134301270417
2.0,2.0,75.0,1342.0,3,5588.673621460507
3.0,2.0,103.0,1823.0,3,5650.027427317608
3.0,1.0,104.0,1792.0,3,5803.571428571428
3.0,1.0,91.0,1705.0,3,5337.243401759531
4.0,2.0,85.0,1890.0,3,4497.354497354498
3.0,1.0,108.0,1835.0,3,5885.558583106267
3.0,3.0,92.0,1847.0,3,4981.050351922036
3.0,2.0,109.0,1890.0,3,5767.195767195767
3.0,2.0,85.0,1491.0,3,5700.871898054997
3.0,2.0,71.28,1517.0,3,4698.7475280158205
3.0,0.0,73.95,1664.0,3,4444.110576923077
3.0,2.0,85.0,1705.0,3,4985.337243401759
2.0,3.0,75.0,1355.0,3,5535.055350553505
2.0,2.0,58.0,1325.0,3,4377.358490566037
4.0,2.0,140.0,2675.0,4,5233.644859813084
5.0,0.0,110.0,2088.0,4,5268.199233716475
6.0,1.5843757375501535,190.0,3019.0,4,6293.474660483604
4.0,1.0,156.0,3175.0,4,4913.385826771653
5.0,2.0,220.0,4000.0,5,5500.0
3.0,1.0,120.0,2500.0,5,4800.0
6.0,1.0,200.0,3600.0,6,5555.555555555556
1.0,1.0,20.0,500.0,1,4000.0
1.0,1.0,16.5,440.0,1,3750.0
1.0,1.0,20.0,650.0,1,3076.923076923077
1.0,1.0,13.5,350.0,1,3857.1428571428573
1.0,0.0,16.0,450.0,1,3555.5555555555557
1.0,1.0,15.0,450.0,1,3333.3333333333335
1.0,1.0,18.0,500.0,1,3600.0
1.0,1.0,20.0,488.0,1,4098.360655737705
1.0,1.0,18.0,650.0,1,2769.230769230769
2.0,3.0,65.0,1385.0,2,4693.140794223827
2.0,2.0,50.0,960.0,2,5208.333333333333
2.0,1.0,58.0,1100.0,2,5272.727272727273
2.0,1.0,44.0,1000.0,2,4400.0
